url,Name,Team,scrape_date,Overall Rating,Nationality,Archetype,Position,Height,Weight,Jersey,Years in NBA,Prior to NBA,Salary,Age,Draft Year,Draft Pick Number,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Offensive Rebound,Defensive Rebound,Height (cm)
https://www.2kratings.com/gary-payton-ii,Gary Payton II,Golden State Warriors,2023-04-20,77,United States,2-Way Inside-Out Scorer,SG,"6'2""",88,8,6,Oregon State,8300000,30,Undrafted,,79,70,79,66,80,60,81,81,48,85,85,80,83,79,35,75,30,42,42,75,89,75,78,81,72,43,79,83,90,51,80,76,91,80,62,61,188
https://www.2kratings.com/jamychal-green,JaMychal Green,Golden State Warriors,2023-04-20,77,United States,Stretch Five,PF,"6'9""",102,1,8,Alabama,2628597,32,Undrafted,,73,67,81,77,95,80,59,55,69,74,85,85,81,64,70,70,63,56,64,59,95,55,35,44,61,37,69,51,43,66,62,69,60,35,70,71,206
https://www.2kratings.com/andre-iguodala,Andre Iguodala,Golden State Warriors,2023-04-20,75,United States,Hybrid Defender,PF,"6'6""",97,9,19,Arizona,2905851,39,2004,9.0,70,65,69,67,45,25,77,77,73,75,83,80,82,70,55,70,47,44,50,30,80,75,78,75,80,70,75,84,66,74,83,83,74,80,44,60,198
https://www.2kratings.com/ty-jerome,Ty Jerome,Golden State Warriors,2023-04-20,75,United States,Playmaking Shot Creator,PG,"6'5""",88,10,4,Virginia,4220057,25,2019,24.0,93,87,82,83,75,60,69,69,56,62,85,85,80,79,40,45,38,37,40,65,80,84,86,68,84,71,40,66,41,42,73,65,68,50,29,47,196
https://www.2kratings.com/moses-moody,Moses Moody,Golden State Warriors,2023-04-20,73,United States,3-Level Scorer,SF,"6'5""",95,4,2,Arkansas,3740160,20,2021,14.0,80,77,77,69,60,75,73,73,68,70,88,80,80,80,40,70,44,48,49,70,80,65,74,70,64,35,68,71,40,42,77,69,60,65,45,48,196
https://www.2kratings.com/anthony-lamb,Anthony Lamb,Golden State Warriors,2023-04-20,73,United States,Inside-Out Scorer,SF,"6'6""",102,40,2,Vermont,1602798,25,Undrafted,,84,69,81,76,85,65,62,62,65,70,85,80,81,78,40,65,35,51,49,30,82,66,69,61,69,42,52,57,40,53,67,59,50,35,49,61,198
https://www.2kratings.com/patrick-baldwin-jr,Patrick Baldwin Jr.,Golden State Warriors,2023-04-20,72,United States,3PT Specialist,SF,"6'9""",99,7,1,Wisconsin–Milwaukee,2226000,20,2022,28.0,70,72,82,74,70,60,57,57,69,62,85,70,80,74,55,70,54,52,52,52,80,55,58,55,60,28,56,59,40,40,64,55,54,40,44,56,206
https://www.2kratings.com/ryan-rollins,Ryan Rollins,Golden State Warriors,2023-04-20,68,United States,Mid-Range Shooter,SG,"6'3""",86,2,1,Toledo,1017781,20,2022,44.0,71,76,72,79,60,50,86,86,39,80,85,79,80,73,25,65,40,42,42,37,85,70,78,82,70,66,43,60,56,51,71,59,52,45,46,47,191
https://www.2kratings.com/lester-quinones,Lester Quiñones,Golden State Warriors,2023-04-20,67,United States,3PT Shooter,SG,"6'5""",94,25,1,Memphis,1761752,22,Undrafted,,73,71,76,75,75,35,70,70,44,74,80,68,80,73,25,65,42,44,40,44,80,64,70,64,68,59,33,63,37,31,68,52,51,40,44,56,196
https://www.2kratings.com/jalen-green,Jalen Green,Houston Rockets,2023-04-20,84,United States,Scoring Machine,SG,"6'4""",84,4,2,G League Ignite,9441840,21,2021,2.0,81,86,82,79,80,95,88,88,55,92,88,85,80,89,40,91,56,56,56,89,95,77,86,84,79,64,45,73,38,45,77,70,68,60,34,51,193
https://www.2kratings.com/alperen-sengun,Alperen Sengun,Houston Rockets,2023-04-20,83,Turkey,Glass-Cleaning Finisher,C,"6'11""",109,28,2,Turkey,3375360,20,2021,16.0,96,69,73,73,75,85,52,52,76,69,88,90,80,79,70,80,87,87,87,74,95,74,62,48,75,70,69,63,43,72,64,69,85,65,86,80,211
https://www.2kratings.com/kevin-porter-jr,Kevin Porter Jr.,Houston Rockets,2023-04-20,81,United States,Playmaking Shot Creator,SG,"6'4""",91,3,4,Southern California,3217631,22,2019,30.0,86,85,80,78,95,90,85,85,52,75,88,80,80,84,40,80,25,62,44,79,95,82,82,83,82,73,44,69,56,47,75,64,60,40,46,59,193
https://www.2kratings.com/jabari-smith,Jabari Smith Jr.,Houston Rockets,2023-04-20,79,United States,3-Level Scorer,PF,"6'11""",99,1,1,Auburn,8882640,19,2022,3.0,85,78,77,77,80,80,76,76,60,75,89,70,80,75,65,85,69,69,69,54,85,65,75,69,66,31,70,69,35,70,72,67,67,55,51,77,211
https://www.2kratings.com/tari-eason,Tari Eason,Houston Rockets,2023-04-20,79,United States,Stretch Glass Cleaner,SF,"6'8""",97,17,1,LSU,3359160,21,2022,17.0,72,72,80,74,85,80,80,80,70,80,85,85,80,79,35,80,54,52,51,61,80,50,70,72,47,33,65,71,83,67,77,70,68,50,79,73,203
https://www.2kratings.com/kenyon-martin-jr,Kenyon Martin Jr.,Houston Rockets,2023-04-20,79,United States,Interior Finisher,PF,"6'7""",97,6,3,Sierra Canyon High School,1782621,22,2020,52.0,93,68,74,68,95,90,83,83,62,90,80,60,81,84,75,93,44,44,44,75,75,64,76,69,64,36,54,67,36,51,70,62,54,50,55,66,201
https://www.2kratings.com/jaesean-tate,Jae’Sean Tate,Houston Rockets,2023-04-20,77,United States,Interior Finisher,SF,"6'5""",104,8,5,Ohio State,7065217,27,Undrafted,,96,70,70,73,98,90,69,69,65,75,89,95,80,84,65,75,69,68,69,64,85,70,74,62,72,67,70,70,63,50,70,68,69,65,57,56,196
https://www.2kratings.com/josh-christopher,Josh Christopher,Houston Rockets,2023-04-20,75,United States,Athletic Finisher,SG,"6'4""",97,9,2,Arizona State,2372160,21,2021,24.0,93,76,70,78,85,85,84,84,55,81,88,72,80,80,40,85,25,62,44,65,83,68,75,78,62,51,49,67,53,58,78,60,65,50,37,45,193
https://www.2kratings.com/frank-kaminsky-iii,Frank Kaminsky,Houston Rockets,2023-04-20,75,United States,Inside-Out Scorer,PF,"7'0""",108,33,8,Wisconsin,1836090,30,2015,9.0,94,68,78,83,70,80,47,53,66,67,89,85,82,78,50,65,79,79,78,68,90,40,54,38,50,61,65,40,33,43,42,63,50,40,52,77,213
https://www.2kratings.com/usman-garuba,Usman Garuba,Houston Rockets,2023-04-20,74,Spain,Stretch Glass Cleaner,PF,"6'8""",103,16,2,Spain,2471160,21,2021,23.0,68,59,80,59,70,50,68,68,70,69,85,95,80,79,60,70,48,44,48,60,92,60,66,60,67,37,70,70,70,70,75,72,80,75,87,81,203
https://www.2kratings.com/boban-marjanovic,Boban Marjanovic,Houston Rockets,2023-04-20,73,Serbia,Interior Finisher,C,"7'4""",131,51,8,Serbia,3500000,34,Undrafted,,83,70,63,77,75,55,25,25,71,40,70,45,65,50,95,60,69,60,76,70,40,60,35,25,35,29,73,30,25,61,35,65,73,65,59,88,224
https://www.2kratings.com/willie-cauley-stein,Willie Cauley-Stein,Houston Rockets,2023-04-20,73,United States,Paint Protector,C,"7'0""",108,00,8,Kentucky,155738,29,2015,6.0,69,37,49,63,85,70,70,64,77,75,85,88,84,75,85,70,79,55,65,73,84,68,35,32,75,33,76,51,40,72,65,78,62,65,58,70,213
https://www.2kratings.com/tyty-washington,TyTy Washington,Houston Rockets,2023-04-20,72,United States,Mid-Range Shot Creator,PG,"6'3""",88,0,1,Kentucky,2210040,21,2022,29.0,70,77,70,75,85,60,80,80,54,79,95,85,80,76,25,75,25,38,26,50,80,68,86,80,69,65,55,66,46,35,76,62,70,40,29,52,191
https://www.2kratings.com/dj-augustin,D.J. Augustin,Houston Rockets,2023-04-20,70,United States,Diming Outside Scorer,PG,"5'11""",82,4,15,Texas,633938,35,2008,9.0,53,78,81,90,95,65,82,82,28,68,85,82,84,70,25,25,25,59,32,40,80,82,81,81,84,64,25,60,36,27,70,54,60,50,32,42,180
https://www.2kratings.com/daishen-nix,Daishen Nix,Houston Rockets,2023-04-20,70,United States,Tempo-Pushing Point,PG,"6'4""",102,15,2,Trinity International,1563518,21,Undrafted,,70,60,75,68,65,70,90,90,63,75,80,85,80,75,40,75,35,51,42,40,80,72,75,87,74,70,37,60,53,42,73,52,58,40,36,48,193
https://www.2kratings.com/trevor-hudgins,Trevor Hudgins,Houston Rockets,2023-04-20,68,United States,3-Level Scorer,PG,"6'0""",81,12,1,Northwest Missouri State,1637975,24,Undrafted,,69,77,80,88,60,45,75,75,42,70,85,75,80,68,68,85,25,42,33,58,84,70,74,75,70,61,38,54,40,35,63,50,55,40,32,57,183
https://www.2kratings.com/darius-days,Darius Days,Houston Rockets,2023-04-20,67,United States,Paint Protector,PF,"6'7""",110,5,1,LSU,1761752,23,Undrafted,,65,69,73,71,65,40,70,70,66,78,85,80,80,70,50,70,41,37,41,40,70,49,50,60,52,35,64,65,42,47,68,50,50,50,49,60,201
https://www.2kratings.com/tyrese-haliburton,Tyrese Haliburton,Indiana Pacers,2023-04-20,89,United States,Versatile Offensive Force,SG,"6'5""",83,0,3,Iowa State,4215120,23,2020,12.0,85,93,85,86,98,98,83,83,59,70,95,90,80,92,40,65,42,49,40,85,95,98,89,83,98,97,60,74,76,50,74,74,73,65,36,50,196
https://www.2kratings.com/myles-turner,Myles Turner,Indiana Pacers,2023-04-20,85,United States,2-Way 3-Level Scorer,C,"6'11""",113,33,8,Texas,17500000,27,2015,11.0,98,81,81,79,85,85,56,32,74,69,95,80,83,79,80,65,76,80,80,60,95,31,35,32,68,34,87,70,37,91,66,90,70,85,52,82,211
https://www.2kratings.com/buddy-hield,Buddy Hield,Indiana Pacers,2023-04-20,80,Bahamas,Shooter,SG,"6'4""",99,24,7,Oklahoma,20522728,30,2016,6.0,74,81,89,82,80,85,75,78,41,78,90,60,82,75,25,65,28,45,48,59,94,70,79,74,70,48,48,69,53,45,74,54,60,50,40,62,193
https://www.2kratings.com/bennedict-mathurin,Bennedict Mathurin,Indiana Pacers,2023-04-20,79,United States,Inside the Arc Scorer,SG,"6'5""",95,00,1,Arizona,6586800,20,2022,6.0,77,80,75,80,90,90,84,84,54,82,92,85,80,84,35,80,55,58,55,84,90,75,79,81,82,34,42,69,37,32,78,65,62,50,46,54,196
https://www.2kratings.com/tj-mcconnell,T.J. McConnell,Indiana Pacers,2023-04-20,78,United States,2-Way Diming 3-Level Scorer,PG,"6'1""",86,9,8,Arizona,8100000,31,Undrafted,,95,85,79,85,90,80,76,76,44,65,85,92,83,76,25,25,44,58,38,40,79,88,79,73,86,83,49,82,80,37,84,70,87,80,41,60,185
https://www.2kratings.com/andrew-nembhard,Andrew Nembhard,Indiana Pacers,2023-04-20,77,Canada,Diming 3-Level Scorer,PG,"6'3""",86,2,1,Gonzaga,2244111,23,2022,31.0,81,84,78,80,85,85,76,76,46,71,85,69,80,80,39,60,44,52,47,54,75,80,79,74,80,70,42,73,46,40,75,68,65,70,34,47,191
https://www.2kratings.com/isaiah-jackson,Isaiah Jackson,Indiana Pacers,2023-04-20,76,United States,Interior Finisher,C,"6'9""",92,22,2,Kentucky,2573760,21,2021,22.0,72,69,59,65,65,60,73,73,65,81,82,80,80,79,85,80,59,48,55,56,80,40,59,54,44,34,70,54,42,89,64,66,49,55,78,70,206
https://www.2kratings.com/jalen-smith,Jalen Smith,Indiana Pacers,2023-04-20,76,United States,Glass-Cleaning Finisher,C,"6'9""",97,25,3,Maryland Terrapins,4670160,23,2020,10.0,82,60,69,77,60,50,69,68,65,86,82,75,80,60,85,80,68,66,67,47,80,29,38,49,40,34,70,48,33,80,62,73,44,55,79,83,206
https://www.2kratings.com/jordan-nwora,Jordan Nwora,Indiana Pacers,2023-04-20,76,Nigeria,Stretch Four,SF,"6'9""",101,13,3,Louisville Cardinals,2011516,24,2020,45.0,86,69,84,78,97,85,59,57,60,72,82,80,78,74,60,65,49,47,50,62,60,52,64,43,54,42,52,52,40,50,65,54,50,50,50,65,206
https://www.2kratings.com/aaron-nesmith,Aaron Nesmith,Indiana Pacers,2023-04-20,76,United States,3PT Shooter,SF,"6'5""",97,23,3,Vanderbilt Commodores,3804360,23,2020,14.0,70,70,79,85,95,85,68,68,52,74,87,80,81,70,35,55,53,57,57,64,85,69,70,64,65,33,55,67,43,56,68,72,52,45,43,58,196
https://www.2kratings.com/chris-duarte,Chris Duarte,Indiana Pacers,2023-04-20,75,Canada,Interior Finisher,SG,"6'5""",86,3,2,Oregon,3936960,25,2021,13.0,82,65,75,85,95,85,65,65,59,63,92,92,80,79,40,70,44,46,46,69,95,77,75,60,78,39,50,69,41,47,68,68,69,65,36,54,196
https://www.2kratings.com/daniel-theis,Daniel Theis,Indiana Pacers,2023-04-20,75,Germany,2-Way Inside-the-Arc Scorer,PF,"6'8""",110,27,6,Germany,8694369,31,Undrafted,,86,80,73,75,65,30,57,67,82,75,90,87,65,70,79,78,74,54,73,35,85,69,49,42,54,32,84,53,37,68,54,83,57,80,57,72,203
https://www.2kratings.com/oshae-brissett,Oshae Brissett,Indiana Pacers,2023-04-20,73,Canada,Rebounder,PF,"6'7""",95,12,4,Syracuse,1846738,24,Undrafted,,69,67,74,70,95,75,63,67,75,79,85,80,83,75,70,75,64,62,59,54,81,47,59,52,54,29,57,40,43,50,52,57,50,35,56,67,201
https://www.2kratings.com/george-hill,George Hill,Indiana Pacers,2023-04-20,73,United States,Mid-Range Shot Creator,PG,"6'4""",85,7,15,IUPUI,4000000,36,2008,26.0,58,78,75,75,70,60,76,76,52,88,92,74,79,79,25,45,33,61,38,42,90,78,86,76,77,63,48,75,42,42,78,73,70,70,35,47,193
https://www.2kratings.com/james-johnson,James Johnson,Indiana Pacers,2023-04-20,71,United States,Hybrid Defender,PF,"6'7""",108,16,14,Wake Forest,3841067,36,2009,16.0,77,60,68,63,60,40,67,55,80,72,84,94,83,72,60,75,59,63,73,45,95,70,74,60,70,45,74,74,38,80,74,75,80,65,48,68,201
https://www.2kratings.com/kendall-brown,Kendall Brown,Indiana Pacers,2023-04-20,69,United States,Athletic Finisher,SF,"6'7""",92,10,1,Baylor,508891,19,2022,48.0,70,68,73,69,80,40,74,74,44,84,85,81,80,67,57,80,39,38,40,34,80,70,71,67,69,50,59,68,55,52,68,65,65,60,39,47,201
https://www.2kratings.com/gabe-york,Gabe York,Indiana Pacers,2023-04-20,67,United States,Shooter,PG,"6'3""",86,32,2,Arizona,32171,29,Undrafted,,65,76,77,84,45,50,80,80,54,70,84,65,84,71,25,45,25,40,25,40,75,75,80,80,75,74,27,55,70,40,66,55,70,35,49,55,191
https://www.2kratings.com/kawhi-leonard,Kawhi Leonard,Los Angeles Clippers,2023-04-20,92,United States,2-Way 3-Level Point Forward,SF,"6'7""",101,2,12,San Diego State,42492492,31,2011,15.0,97,88,85,88,95,95,84,84,79,79,87,85,82,90,55,80,65,88,89,66,98,79,86,83,78,69,79,96,80,53,96,95,90,95,44,68,201
https://www.2kratings.com/paul-george,Paul George,Los Angeles Clippers,2023-04-20,89,United States,2-Way 3-Level Shot Creator,SF,"6'8""",99,13,13,Fresno State,42492568,32,2010,10.0,95,82,81,88,90,95,79,79,70,88,95,75,93,89,55,85,40,70,75,55,80,78,87,79,75,72,79,92,74,47,91,88,80,85,37,68,203
https://www.2kratings.com/russell-westbrook,Russell Westbrook,Los Angeles Clippers,2023-04-20,81,United States,Slashing Playmaker,PG,"6'3""",90,0,15,UCLA,47063478,34,2008,4.0,79,72,73,66,65,85,96,96,75,92,92,85,92,82,30,80,45,66,66,50,85,82,86,95,84,85,42,74,53,52,81,70,55,70,48,68,191
https://www.2kratings.com/ivica-zubac,Ivica Zubac,Los Angeles Clippers,2023-04-20,81,Croatia,Paint Beast,C,"7'0""",108,40,7,Croatia,10123457,26,2016,32.0,98,74,26,71,80,85,26,25,75,75,80,90,80,79,80,75,81,54,84,75,82,70,35,26,47,30,77,34,32,80,45,75,40,45,84,87,213
https://www.2kratings.com/mason-plumlee,Mason Plumlee,Los Angeles Clippers,2023-04-20,80,United States,Glass-Cleaning Finisher,C,"7'0""",114,44,10,Duke,8525000,33,2013,22.0,87,60,58,63,75,65,57,41,73,75,78,92,83,81,85,80,75,70,70,74,81,75,37,50,72,65,74,46,38,58,48,77,68,75,79,86,213
https://www.2kratings.com/norman-powell,Norman Powell,Los Angeles Clippers,2023-04-20,79,United States,2-Way 3-Level Scorer,SF,"6'4""",97,24,8,UCLA,16758621,29,2015,46.0,90,78,85,78,85,80,79,83,46,80,92,90,82,85,25,80,30,32,28,78,88,74,79,77,75,42,50,79,46,51,78,77,74,75,33,53,193
https://www.2kratings.com/nahshon-hyland,Bones Hyland,Los Angeles Clippers,2023-04-20,77,United States,3PT Specialist,SG,"6'2""",76,5,2,VCU,2201520,22,2021,26.0,65,71,82,82,85,80,87,87,32,68,88,85,80,84,25,60,30,32,32,85,85,74,79,84,75,70,30,66,49,53,72,64,63,55,32,51,188
https://www.2kratings.com/robert-covington,Robert Covington,Los Angeles Clippers,2023-04-20,77,United States,Hybrid Defender,PF,"6'7""",94,23,9,Tennessee State,12307692,32,Undrafted,,74,69,81,83,70,60,68,69,62,70,85,75,82,76,55,65,59,58,59,30,70,60,65,65,60,42,79,83,73,81,83,83,83,80,48,77,201
https://www.2kratings.com/terance-mann,Terance Mann,Los Angeles Clippers,2023-04-20,77,United States,Sharpshooter,SF,"6'5""",97,14,4,Florida State,1930681,26,2019,48.0,79,82,82,78,95,75,71,70,50,79,85,90,80,78,45,75,47,50,50,72,75,79,79,70,83,65,54,66,38,51,73,62,59,50,48,55,196
https://www.2kratings.com/eric-gordon,Eric Gordon,Los Angeles Clippers,2023-04-20,76,United States,Inside-Out Scorer,SG,"6'3""",97,10,15,Indiana,19568360,34,2008,7.0,89,72,83,81,70,80,79,79,60,82,92,85,78,79,30,70,35,63,50,60,94,69,79,78,73,53,42,78,38,52,78,73,68,50,29,41,191
https://www.2kratings.com/marcus-morris-sr,Marcus Morris Sr.,Los Angeles Clippers,2023-04-20,75,United States,3-Level Scorer,PF,"6'8""",98,8,12,Kansas,16372093,33,2011,14.0,94,79,81,78,65,60,73,47,75,69,94,80,86,70,55,70,68,67,67,64,84,60,60,49,44,37,64,68,40,51,75,70,61,60,33,61,203
https://www.2kratings.com/nicolas-batum,Nicolas Batum,Los Angeles Clippers,2023-04-20,74,France,3-Level Scorer,PF,"6'8""",104,33,15,France,10843350,34,2008,25.0,88,77,83,68,60,55,68,64,65,82,88,80,83,74,55,60,40,63,62,35,80,70,71,68,73,37,66,73,43,65,75,68,50,60,47,66,203
https://www.2kratings.com/brandon-boston-jr,Brandon Boston Jr.,Los Angeles Clippers,2023-04-20,74,United States,Inside-Out Scorer,SG,"6'6""",85,4,2,Kentucky,1563518,21,2021,51.0,77,70,78,84,95,85,79,79,50,80,80,75,83,79,30,80,30,30,30,44,78,64,76,75,66,47,49,62,53,25,72,52,50,30,41,50,198
https://www.2kratings.com/amir-coffey,Amir Coffey,Los Angeles Clippers,2023-04-20,72,United States,Finesse Finisher,SF,"6'7""",95,7,4,Minnesota,3395062,25,Undrafted,,78,69,70,80,70,50,75,75,52,75,80,70,79,84,25,40,38,53,54,69,81,72,75,75,74,44,47,64,32,37,69,68,64,50,40,41,201
https://www.2kratings.com/jason-preston,Jason Preston,Los Angeles Clippers,2023-04-20,71,United States,Floor General,PG,"6'3""",81,0,2,Ohio,1563518,23,2021,33.0,71,70,75,62,60,70,82,82,52,75,85,85,80,70,40,45,58,57,57,33,80,84,75,80,84,77,40,64,35,25,73,65,68,55,34,70,191
https://www.2kratings.com/moussa-diabate,Moussa Diabate,Los Angeles Clippers,2023-04-20,69,France,Paint Protector,PF,"6'10""",95,25,1,Michigan,508891,21,2022,43.0,65,68,67,61,50,40,73,73,60,78,80,75,80,67,65,80,50,50,51,35,68,42,40,66,52,27,65,41,43,72,56,65,50,55,84,51,208
https://www.2kratings.com/xavier-moon,Xavier Moon,Los Angeles Clippers,2023-04-20,67,United States,3PT Shooter,PG,"6'2""",74,15,2,Morehead State,1637966,28,Undrafted,,70,70,78,89,55,50,73,73,44,70,85,75,80,74,25,40,27,34,32,47,69,66,73,70,65,73,30,50,76,40,64,44,37,30,33,47,188
https://www.2kratings.com/lebron-james,LeBron James,Los Angeles Lakers,2023-04-20,97,United States,2-Way Slashing Point Forward,SF,"6'9""",113,6,20,St. Vincent–St. Mary High School,44474988,38,2003,1.0,94,85,73,76,98,98,87,87,89,89,99,93,97,98,80,95,82,90,89,96,98,90,87,85,97,82,82,85,69,76,86,90,97,70,69,82,206
https://www.2kratings.com/anthony-davis,Anthony Davis,Los Angeles Lakers,2023-04-20,94,United States,2-Way Inside-the-Arc Scorer,PF,"6'10""",114,3,11,Kentucky,37980720,30,2012,1.0,97,79,70,80,80,98,79,78,92,86,97,98,78,85,90,88,83,86,86,90,95,60,75,67,72,48,94,80,42,86,78,97,82,95,80,89,208
https://www.2kratings.com/dangelo-russell,D’Angelo Russell,Los Angeles Lakers,2023-04-20,83,United States,Versatile Offensive Force,PG,"6'4""",87,1,8,Ohio State,31377750,27,2015,2.0,93,95,83,85,70,90,81,81,54,71,93,65,83,88,25,45,35,55,60,88,81,87,90,81,88,73,40,69,43,51,75,68,79,55,34,46,193
https://www.2kratings.com/austin-reaves,Austin Reaves,Los Angeles Lakers,2023-04-20,81,United States,3-Level Scorer,SG,"6'5""",89,15,2,Oklahoma,1563518,24,Undrafted,,94,95,83,85,90,90,83,83,44,81,85,80,80,82,25,70,31,32,32,95,85,70,73,78,74,53,35,73,36,51,73,73,70,65,35,47,196
https://www.2kratings.com/jarred-vanderbilt,Jarred Vanderbilt,Los Angeles Lakers,2023-04-20,80,United States,Glass-Cleaning Lockdown,PF,"6'8""",96,2,5,Kentucky,4320000,24,2018,41.0,85,69,72,69,85,80,75,76,70,80,75,95,78,75,75,75,40,32,50,50,85,60,65,65,38,56,80,80,66,50,77,82,88,80,71,85,203
https://www.2kratings.com/dennis-schroder,Dennis Schroder,Los Angeles Lakers,2023-04-20,77,Germany,Playmaking Shot Creator,PG,"6'1""",77,17,10,Germany,2641682,29,2013,17.0,89,79,76,87,70,65,84,88,46,74,93,90,80,80,25,45,25,38,27,62,85,82,86,84,80,70,34,73,38,32,74,72,67,60,29,43,185
https://www.2kratings.com/mohamed-bamba,Mohamed Bamba,Los Angeles Lakers,2023-04-20,77,United States,2-Way Stretch Five,C,"7'0""",104,12,5,Texas,10300000,24,2018,6.0,75,65,79,72,65,70,75,61,68,75,78,75,81,67,75,70,69,64,69,45,80,35,46,32,51,37,77,48,33,86,64,80,64,65,63,85,213
https://www.2kratings.com/rui-hachimura,Rui Hachimura,Los Angeles Lakers,2023-04-20,76,Japan,3-Level Scorer,PF,"6'8""",104,28,4,Gonzaga,6263188,25,2019,9.0,81,87,77,75,75,65,72,74,79,80,90,85,80,73,80,80,74,70,72,60,85,51,72,67,54,31,60,54,32,53,67,59,50,35,43,65,203
https://www.2kratings.com/malik-beasley,Malik Beasley,Los Angeles Lakers,2023-04-20,76,United States,Inside-Out Scorer,SG,"6'4""",84,5,7,Florida State,15458035,26,2016,19.0,91,73,79,80,95,80,75,75,55,79,93,85,84,80,45,78,63,65,41,50,76,69,79,68,70,36,48,66,43,35,75,60,54,45,34,56,193
https://www.2kratings.com/lonnie-walker-iv,Lonnie Walker IV,Los Angeles Lakers,2023-04-20,76,United States,Inside-Out Scorer,SG,"6'4""",92,4,5,Miami (FL),6479000,24,2018,18.0,88,71,82,87,75,70,91,91,64,83,85,65,82,82,40,75,48,53,48,67,75,70,78,77,67,33,55,74,38,50,78,62,65,35,31,42,193
https://www.2kratings.com/wenyen-gabriel,Wenyen Gabriel,Los Angeles Lakers,2023-04-20,75,Sudan,Glass-Cleaning Finisher,PF,"6'9""",92,35,4,Kentucky,1878720,26,Undrafted,,87,62,71,63,75,70,66,64,69,75,80,85,81,70,75,75,52,38,46,44,70,55,60,58,59,29,69,59,38,68,62,70,54,55,86,67,206
https://www.2kratings.com/tristan-thompson,Tristan Thompson,Los Angeles Lakers,2023-04-20,73,Canada,Glass-Cleaning Finisher,C,"6'9""",107,11,12,Texas,1200000,32,2011,4.0,90,70,62,53,30,25,63,52,74,74,80,85,90,65,85,75,69,50,62,40,80,31,39,30,70,30,75,54,40,60,64,79,58,55,90,78,206
https://www.2kratings.com/troy-brown-jr,Troy Brown Jr.,Los Angeles Lakers,2023-04-20,73,United States,3PT Shooter,SF,"6'6""",97,7,5,Oregon,1968175,23,2018,15.0,85,74,81,91,75,55,70,71,58,69,85,80,81,70,30,70,54,59,54,65,80,75,77,61,75,32,48,72,42,40,78,72,71,55,44,59,198
https://www.2kratings.com/max-christie,Max Christie,Los Angeles Lakers,2023-04-20,71,United States,Shooter,SG,"6'6""",86,10,1,Michigan State,1017781,20,2022,35.0,70,76,86,82,60,45,87,87,55,82,98,80,80,70,35,80,39,42,42,41,90,68,70,78,66,29,44,63,35,51,70,60,57,50,32,61,198
https://www.2kratings.com/shaquille-harrison,Shaquille Harrison,Los Angeles Lakers,2023-04-20,69,United States,3 & D Point,PG,"6'7""",86,3,5,Tulsa,134862,29,Undrafted,,61,49,77,78,50,45,73,75,45,89,90,85,81,79,40,70,34,40,33,52,84,79,77,71,79,38,40,80,76,55,83,79,89,75,36,60,201
https://www.2kratings.com/scotty-pippen-jr,Scotty Pippen Jr.,Los Angeles Lakers,2023-04-20,68,United States,Tempo-Pushing Point,PG,"6'1""",77,14,1,Vanderbilt,508891,22,Undrafted,,73,74,73,75,70,50,82,82,39,79,82,75,80,73,25,65,25,36,31,62,72,70,76,82,70,66,31,62,41,55,70,54,55,50,36,61,185
https://www.2kratings.com/cole-swider,Cole Swider,Los Angeles Lakers,2023-04-20,67,United States,Stretch Four,PF,"6'9""",99,20,1,Syracuse,1910534,23,Undrafted,,70,72,79,80,50,40,52,52,54,63,85,65,80,65,55,60,52,55,55,40,70,55,42,47,59,38,75,42,37,35,50,75,50,55,44,51,206
https://www.2kratings.com/ja-morant,Ja Morant,Memphis Grizzlies,2023-04-20,92,United States,Offensive Threat,PG,"6'3""",78,12,4,Murray State,12119440,23,2019,2.0,93,84,77,79,90,98,95,95,52,97,97,98,80,97,25,97,54,54,54,95,98,96,96,95,95,92,49,72,67,45,83,79,78,75,44,63,191
https://www.2kratings.com/jaren-jackson-jr,Jaren Jackson Jr.,Memphis Grizzlies,2023-04-20,87,United States,2-Way 3-Level Scorer,PF,"6'10""",109,13,5,Michigan State,28946605,23,2018,4.0,95,89,79,78,85,95,63,65,72,75,90,80,94,82,85,80,85,83,85,60,80,45,60,33,50,29,95,71,49,98,76,94,71,95,56,70,208
https://www.2kratings.com/desmond-bane,Desmond Bane,Memphis Grizzlies,2023-04-20,85,United States,Diming 3-Level Scorer,SF,"6'5""",97,22,3,Texas Christian,2130240,27,2020,30.0,89,95,88,89,90,90,74,74,56,78,92,85,78,88,35,75,49,61,56,84,84,82,82,70,82,70,52,74,42,51,74,72,69,70,36,63,196
https://www.2kratings.com/steven-adams,Steven Adams,Memphis Grizzlies,2023-04-20,82,New Zealand,Paint Beast,C,"6'11""",119,4,10,Pittsburgh,17926829,29,2013,12.0,91,65,26,37,60,65,48,37,81,68,88,90,82,69,70,70,79,62,82,49,79,69,35,33,68,42,82,55,43,80,63,85,79,80,97,83,211
