url,scrape_date,Team,Name,Overall Rating,Nationality,Archetype,Position,Weight (kg),Jersey,Years in NBA,Prior to NBA,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Offensive Rebound,Defensive Rebound,Badges,Height (cm),Height (in)
https://www.2kratings.com/kevin-huerter,2023-02-17,Sacramento Kings,Kevin Huerter,80,['United States'],3-Level Scorer,"['SG', 'SF']",89,9,5,Maryland,94,80,86,72,98,95,84,78,50,75,85,85,83,84,30,65,25,58,35,70,90,74,79,72,76,50,44,64,49,42,72,63,64,60,35,48,"{'Blinders': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Becomes unfazed by defenders from the side', 'Badge Level': 'Silver'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Silver'}, 'Green Machine': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the bonus given for consecutive excellent releases', 'Badge Level': 'Silver'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Silver'}, 'Volume Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts shot percentages as shot attempts accrue throughout the game', 'Badge Level': 'Silver'}, 'Amped': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the shooting attribute penalties when fatigued and when moving excessively prior to shooting', 'Badge Level': 'Bronze'}, 'Corner Specialist': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Gives a boost to shots taken near the corner', 'Badge Level': 'Bronze'}, 'Guard Up': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to make jump shots when defenders fail to properly contest', 'Badge Level': 'Bronze'}, 'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Bronze'}}",201,"6'7"""
https://www.2kratings.com/harrison-barnes,2023-02-17,Sacramento Kings,Harrison Barnes,79,['United States'],3-Level Scorer,"['SF', 'PF']",101,40,11,UNC,83,78,80,82,80,80,77,72,70,95,92,75,82,84,55,80,48,65,83,45,88,72,78,73,75,34,67,75,41,32,75,65,65,60,42,65,{},203,"6'8"""
https://www.2kratings.com/malik-monk,2023-02-17,Sacramento Kings,Malik Monk,79,['United States'],Inside the Arc Scorer,"['SG', 'PG']",90,0,6,Kentucky,88,79,75,90,95,95,80,81,48,88,88,72,80,82,40,80,25,62,45,69,95,75,79,76,78,72,45,68,41,37,73,69,68,45,35,47,"{'Agent 3': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit difficult 3PT shots off the dribble', 'Badge Level': 'Bronze'}, 'Amped': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the shooting attribute penalties when fatigued and when moving excessively prior to shooting', 'Badge Level': 'Bronze'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Green Machine': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the bonus given for consecutive excellent releases', 'Badge Level': 'Bronze'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Bronze'}}",191,"6'3"""
https://www.2kratings.com/keegan-murray,2023-02-17,Sacramento Kings,Keegan Murray,78,['United States'],Inside-Out Scorer,"['SF', 'PF']",101,13,1,Iowa,82,75,84,84,60,75,76,76,60,79,85,86,80,77,60,80,69,69,69,65,80,65,70,73,66,28,68,69,42,56,75,64,68,65,42,52,{},203,"6'8"""
https://www.2kratings.com/trey-lyles,2023-02-17,Sacramento Kings,Trey Lyles,78,['Canada'],Inside-Out Scorer,"['PF', 'C']",105,41,8,Kentucky,91,75,81,80,95,80,54,55,69,65,81,80,84,77,70,65,72,74,74,69,80,55,58,41,68,34,68,36,37,62,52,64,62,40,65,71,"{'Vice Grip': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves ball security immediately after securing a rebound, catch, or picking up the ball', 'Badge Level': 'Bronze'}}",206,"6'9"""
https://www.2kratings.com/terence-davis,2023-02-17,Sacramento Kings,Terence Davis,77,['United States'],Inside-Out Scorer,"['SF', 'SG']",90,3,4,Mississippi,79,74,80,81,85,75,73,70,44,76,90,89,80,79,40,75,32,49,38,82,95,77,79,68,79,53,54,74,80,57,80,70,74,60,43,69,{},193,"6'4"""
https://www.2kratings.com/chimezie-metu,2023-02-17,Sacramento Kings,Chimezie Metu,77,"['Nigeria', 'United States']",Interior Finisher,"['PF', 'C']",101,7,5,Southern California,88,73,70,77,98,75,52,52,69,75,80,90,83,78,80,75,58,40,49,65,95,48,37,30,58,35,67,51,43,56,60,68,55,45,55,85,"{'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Silver'}, 'Rebound Chaser': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to chase down rebounds"", 'Badge Level': 'Bronze'}}",206,"6'9"""
https://www.2kratings.com/davion-mitchell,2023-02-17,Sacramento Kings,Davion Mitchell,75,['United States'],2-Way Slashing Playmaker,['PG'],91,15,2,Baylor,87,79,75,67,70,40,82,82,60,70,90,95,80,74,25,40,30,30,30,44,95,82,86,82,83,65,44,84,41,50,87,85,85,85,31,43,"{'Ankle Braces': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Reduces the chances of getting crossed over', 'Badge Level': 'Bronze'}, 'Bail Out': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the chances of successfully completing a pass from mid-air', 'Badge Level': 'Bronze'}, 'Glove': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps you strip players as they gather for shots and poke the ball free from ball handlers', 'Badge Level': 'Bronze'}, 'Menace': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A player known for harassing their matchup while on defense', 'Badge Level': 'Bronze'}, 'Pick Dodger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to navigate through screens effectively on defense"", 'Badge Level': 'Bronze'}}",183,"6'0"""
https://www.2kratings.com/richaun-holmes,2023-02-17,Sacramento Kings,Richaun Holmes,75,['United States'],Interior Finisher,['C'],106,22,8,Bowling Green,90,70,62,77,40,40,57,55,79,81,80,95,82,78,85,75,70,57,70,50,80,42,58,38,54,27,75,40,33,63,56,68,55,50,66,67,"{'Aerial Wizard': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to successfully complete alley–oops and putbacks', 'Badge Level': 'Silver'}, 'Backdown Punisher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases the chances of a player successfully backing down an opponent', 'Badge Level': 'Bronze'}, 'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Bronze'}, 'Brick Wall': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Increases effectiveness of screens and drains energy from opponents on physical contact', 'Badge Level': 'Bronze'}, 'Masher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases ability to finish inside layups over defenders', 'Badge Level': 'Bronze'}, 'Pogo Stick': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the ability to attempt multiple blocks in succession', 'Badge Level': 'Bronze'}, 'Post Spin Technician': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability of a post spin or drive to work effectively', 'Badge Level': 'Bronze'}, 'Rebound Chaser': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to chase down rebounds"", 'Badge Level': 'Bronze'}, 'Rise Up': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to dunk when under the basket', 'Badge Level': 'Bronze'}}",208,"6'10"""
https://www.2kratings.com/alex-len,2023-02-17,Sacramento Kings,Alex Len,74,['Ukraine'],Interior Finisher,['C'],113,25,10,Maryland,88,61,70,66,95,65,43,44,75,60,80,92,78,74,80,65,74,48,76,59,64,31,32,25,45,41,74,44,37,74,50,78,62,50,67,74,{},213,"7'0"""
https://www.2kratings.com/kz-okpala,2023-02-17,Sacramento Kings,KZ Okpala,71,"['Nigeria', 'United States']",Interior Finisher,"['PF', 'SF']",95,11,4,Stanford,67,65,75,67,60,40,75,75,58,83,85,80,80,74,85,80,42,38,44,48,80,65,60,70,69,32,59,66,37,71,75,60,68,30,43,60,{},203,"6'8"""
https://www.2kratings.com/kessler-edwards,2023-02-17,Sacramento Kings,Kessler Edwards,71,['United States'],Stretch Four,"['SF', 'PF']",91,14,2,Pepperdine,64,72,79,80,70,75,72,72,77,70,80,75,80,68,60,65,50,50,50,45,80,50,64,59,64,29,59,63,42,62,70,67,66,45,50,60,{},201,"6'7"""
https://www.2kratings.com/neemias-queta,2023-02-17,Sacramento Kings,Neemias Queta,70,['Portugal'],Rim Protector,['C'],112,88,2,Utah State,75,62,50,71,60,45,59,59,76,65,80,80,80,61,70,65,62,60,62,40,85,52,38,30,62,33,70,45,30,87,48,70,48,55,83,65,{},213,"7'0"""
https://www.2kratings.com/matthew-dellavedova,2023-02-17,Sacramento Kings,Matthew Dellavedova,69,['Australia'],2-Way Floor General,['PG'],90,8,10,Saint Mary's,78,73,58,89,60,30,70,65,35,67,82,95,80,68,25,25,28,28,30,38,76,75,75,70,80,80,30,82,36,35,77,79,60,75,39,47,{},191,"6'3"""
https://www.2kratings.com/keon-ellis,2023-02-17,Sacramento Kings,Keon Ellis,68,['United States'],Prospect,['SG'],79,34,1,Alabama,70,70,74,84,50,35,81,80,39,79,85,70,80,73,25,65,27,40,38,54,78,64,74,77,65,47,29,60,60,53,70,50,68,40,37,53,{},198,"6'6"""
https://www.2kratings.com/keldon-johnson,2023-02-17,San Antonio Spurs,Keldon Johnson,83,['United States'],3-Level Scorer,"['SF', 'PF']",99,3,4,Kentucky,80,79,81,74,98,98,76,78,70,71,90,95,80,87,65,75,59,62,62,84,95,74,79,73,74,50,67,76,60,57,75,69,64,65,39,62,"{'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Silver'}, 'Chase Down Artist': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Raises the chances of getting a chase-down block', 'Badge Level': 'Silver'}, 'Corner Specialist': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Gives a boost to shots taken near the corner', 'Badge Level': 'Silver'}, 'Pogo Stick': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Improves the ability to attempt multiple blocks in succession', 'Badge Level': 'Silver'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Silver'}, 'Amped': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Reduces the shooting attribute penalties when fatigued and when moving excessively prior to shooting', 'Badge Level': 'Bronze'}, 'Green Machine': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the bonus given for consecutive excellent releases', 'Badge Level': 'Bronze'}}",198,"6'6"""
https://www.2kratings.com/devin-vassell,2023-02-17,San Antonio Spurs,Devin Vassell,83,['United States'],2-Way Sharpshooter,"['SF', 'SG']",90,24,3,Florida State,65,96,85,81,95,95,72,72,60,77,89,85,82,79,40,60,51,65,65,79,95,76,82,65,79,65,62,82,53,51,80,81,85,75,28,61,"{'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Gold'}, 'Slippery Off Ball': {'Badge Category': 'Shooting Badge', 'Badge Description': ""Strengthens the player's ability to get the open off the ball"", 'Badge Level': 'Silver'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Green Machine': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the bonus given for consecutive excellent releases', 'Badge Level': 'Bronze'}}",196,"6'5"""
https://www.2kratings.com/tre-jones,2023-02-17,San Antonio Spurs,Tre Jones,78,['United States'],Inside the Arc Playmaker,['PG'],83,33,3,Duke,78,89,73,90,90,90,80,80,60,71,85,75,81,78,25,35,32,34,30,74,80,85,84,80,85,79,34,75,66,37,79,70,76,65,38,52,{},185,"6'1"""
https://www.2kratings.com/zach-collins,2023-02-17,San Antonio Spurs,Zach Collins,77,['United States'],3-Level Scorer,"['PF', 'C']",113,23,6,Gonzaga,88,84,76,75,75,40,66,65,60,79,78,80,80,70,70,65,72,70,70,50,75,30,40,38,30,63,68,45,36,77,57,70,65,50,70,79,{},211,"6'11"""
https://www.2kratings.com/jeremy-sochan,2023-02-17,San Antonio Spurs,Jeremy Sochan,76,"['Poland', 'United States']",Hybrid Defender,['PF'],104,10,1,Baylor,80,73,71,59,70,75,70,70,60,74,80,80,80,80,60,80,48,52,53,66,70,68,67,65,64,49,65,70,43,56,73,69,68,45,58,63,{},206,"6'9"""
https://www.2kratings.com/malaki-branham,2023-02-17,San Antonio Spurs,Malaki Branham,76,['United States'],Mid-Range Specialist,['SF'],81,22,1,Ohio State,72,85,73,83,75,75,82,82,55,75,86,70,80,74,60,75,47,44,49,52,95,59,69,74,59,43,45,63,37,40,77,54,52,45,32,44,{},196,"6'5"""
https://www.2kratings.com/devonte-graham,2023-02-17,San Antonio Spurs,Devonte’ Graham,75,['United States'],3PT Combo Guard,"['PG', 'SG']",88,4,5,Kansas,64,72,76,81,98,85,82,82,34,79,95,85,83,80,25,60,30,32,36,66,95,82,86,82,83,67,30,70,41,53,76,65,68,55,36,48,"{'Volume Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts shot percentages as shot attempts accrue throughout the game', 'Badge Level': 'Silver'}, 'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}, 'Green Machine': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the bonus given for consecutive excellent releases', 'Badge Level': 'Bronze'}}",185,"6'1"""
https://www.2kratings.com/keita-bates-diop,2023-02-17,San Antonio Spurs,Keita Bates-Diop,75,['United States'],Stretch Four,"['SF', 'PF']",103,31,5,Ohio State,78,72,77,83,75,75,77,77,60,72,80,70,76,74,55,65,54,63,60,50,70,58,66,66,56,31,63,63,49,42,74,60,60,35,60,53,{},203,"6'8"""
https://www.2kratings.com/khem-birch,2023-02-17,San Antonio Spurs,Khem Birch,74,['Canada'],Paint Protector,"['C', 'PF']",105,24,6,UNLV,89,68,55,73,75,60,71,67,73,78,82,90,83,69,85,70,61,60,60,64,85,25,32,34,40,31,77,48,43,71,57,79,60,65,51,57,"{'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Bronze'}}",206,"6'9"""
https://www.2kratings.com/doug-mcdermott,2023-02-17,San Antonio Spurs,Doug McDermott,74,['United States'],3-Level Scorer,"['PF', 'SF']",101,17,9,Creighton,89,79,86,81,70,80,59,53,60,67,81,67,83,79,50,65,60,66,62,60,75,65,67,47,65,42,52,58,26,42,60,63,50,40,34,52,"{'Catch and Shoot': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Boosts the chance of hitting a jump shot immediately after a catch', 'Badge Level': 'Bronze'}}",201,"6'7"""
https://www.2kratings.com/charles-bassey,2023-02-17,San Antonio Spurs,Charles Bassey,74,['United States'],Glass Cleaner,['C'],104,23,2,Western Kentu...,74,69,52,76,50,35,77,77,69,82,80,80,80,70,75,75,50,50,50,40,70,35,42,54,48,46,69,57,40,88,64,68,50,60,87,90,"{'Aerial Wizard': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to successfully complete alley–oops and putbacks', 'Badge Level': 'Bronze'}}",206,"6'9"""
https://www.2kratings.com/gorgui-dieng,2023-02-17,San Antonio Spurs,Gorgui Dieng,74,['Senegal'],Interior Finisher,['C'],112,5,10,Louisville,85,66,72,87,65,50,43,46,73,70,91,83,83,59,70,64,76,55,72,70,70,31,35,31,62,71,69,43,30,75,52,80,59,65,65,81,"{'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Bronze'}}",208,"6'10"""
https://www.2kratings.com/isaiah-roby,2023-02-17,San Antonio Spurs,Isaiah Roby,74,['United States'],Interior Finisher,"['PF', 'C']",104,18,4,Nebraska,83,74,73,75,95,80,74,72,60,79,80,85,80,78,75,75,50,51,62,60,85,48,55,50,47,49,62,60,53,56,63,60,60,50,46,79,"{'Bully': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to finish strong by bulldozing through traffic', 'Badge Level': 'Bronze'}, 'Masher': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Increases ability to finish inside layups over defenders', 'Badge Level': 'Bronze'}, 'Rise Up': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to dunk when under the basket', 'Badge Level': 'Bronze'}}",203,"6'8"""
https://www.2kratings.com/romeo-langford,2023-02-17,San Antonio Spurs,Romeo Langford,73,['United States'],Tempo-Pushing Guard,"['SG', 'SF']",97,35,4,Indiana,85,72,72,72,85,70,81,81,42,81,92,75,80,73,35,65,35,58,37,44,80,70,79,78,69,32,42,65,49,56,76,69,50,35,65,42,{},196,"6'5"""
https://www.2kratings.com/blake-wesley,2023-02-17,San Antonio Spurs,Blake Wesley,70,['United States'],Slasher,"['PG', 'SG']",83,14,1,Notre Dame,72,73,72,66,70,60,78,78,40,84,92,75,80,74,40,86,54,57,50,59,80,69,83,77,68,54,49,71,41,42,74,60,63,50,34,64,{},196,"6'5"""
https://www.2kratings.com/julian-champagnie,2023-02-17,San Antonio Spurs,Julian Champagnie,68,['United States'],Perimeter Defender,"['SG', 'SF']",98,5,1,St. John's,69,74,75,78,45,40,69,69,37,67,85,75,80,74,40,60,43,44,52,41,73,66,68,65,64,47,45,67,62,40,68,55,66,40,44,54,{},201,"6'7"""
https://www.2kratings.com/dominick-barlow,2023-02-17,San Antonio Spurs,Dominick Barlow,66,['United States'],Rebounder,"['SF', 'PF']",99,26,1,St. Joseph's Prep,69,68,70,70,40,40,68,68,62,75,80,60,80,65,60,75,52,50,52,35,75,51,69,64,52,37,50,47,37,65,57,57,49,40,57,66,{},208,"6'10"""
https://www.2kratings.com/pascal-siakam,2023-02-17,Toronto Raptors,Pascal Siakam,88,['Cameroon'],2-Way 3-Level Playmaker,"['PF', 'C']",104,43,7,New Mexico State,91,79,77,77,98,98,76,78,70,79,95,85,82,84,85,80,88,88,88,89,95,72,79,69,79,75,86,79,41,65,78,86,82,80,66,80,"{'Post Move Lockdown': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves the defender's ability to defend post moves"", 'Badge Level': 'Gold'}, 'Post Playmaker': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Boosts the shot percentage on passes made out of the post to a shooter', 'Badge Level': 'Silver'}, 'Vice Grip': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves ball security immediately after securing a rebound, catch, or picking up the ball', 'Badge Level': 'Silver'}, 'Work Horse': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts your ability to hustle down 50/50 balls and play hard-nosed defense without getting tired', 'Badge Level': 'Silver'}, 'Aerial Wizard': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Ability to successfully complete alley–oops and putbacks', 'Badge Level': 'Bronze'}, 'Anchor': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A crucial badge for last line of defense bigs, improves ability to block and contest shots in the paint', 'Badge Level': 'Bronze'}, 'Boxout Beast': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Helps rebounders win boxout battles on both offensive and defensive rebounding situations', 'Badge Level': 'Bronze'}, 'Break Starter': {'Badge Category': 'Playmaking Badge', 'Badge Description': ""Improves a player's ability to make effective outlet passes after grabbing a rebound"", 'Badge Level': 'Bronze'}, 'Comeback Kid': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to shoot perimeter jumpers when trailing in a game', 'Badge Level': 'Bronze'}, 'Dropstepper': {'Badge Category': 'Finishing Badge', 'Badge Description': ""Improves a player's ability to effectively use dropsteps in the post"", 'Badge Level': 'Bronze'}, 'Menace': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A player known for harassing their matchup while on defense', 'Badge Level': 'Bronze'}, 'Needle Threader': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the likelihood that tough passes can get by the defense', 'Badge Level': 'Bronze'}, 'Off Ball Pest': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to bump and harass the offense off the ball"", 'Badge Level': 'Bronze'}, 'Post Spin Technician': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Improves the ability of a post spin or drive to work effectively', 'Badge Level': 'Bronze'}, 'Pro Touch': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Gives an additional boost for having good layup timing', 'Badge Level': 'Bronze'}, 'Rise Up': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to dunk when under the basket', 'Badge Level': 'Bronze'}}",203,"6'8"""
https://www.2kratings.com/scottie-barnes,2023-02-17,Toronto Raptors,Scottie Barnes,84,['United States'],Inside the Arc Playmaker,"['PF', 'SF']",101,4,2,Florida State,86,79,73,76,98,95,82,82,74,92,88,85,80,86,80,80,58,57,57,65,85,77,79,77,80,70,75,75,42,61,77,75,76,75,57,69,"{'Vice Grip': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Improves ball security immediately after securing a rebound, catch, or picking up the ball', 'Badge Level': 'Silver'}, 'Anchor': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A crucial badge for last line of defense bigs, improves ability to block and contest shots in the paint', 'Badge Level': 'Bronze'}, 'Ankle Braces': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Reduces the chances of getting crossed over', 'Badge Level': 'Bronze'}, 'Clamps': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts the ability to stay in front of the ball handler on the perimeter', 'Badge Level': 'Bronze'}, 'Menace': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'A player known for harassing their matchup while on defense', 'Badge Level': 'Bronze'}, 'Needle Threader': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the likelihood that tough passes can get by the defense', 'Badge Level': 'Bronze'}, 'Off Ball Pest': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to bump and harass the offense off the ball"", 'Badge Level': 'Bronze'}, 'Work Horse': {'Badge Category': 'DEF/REB Badge', 'Badge Description': 'Boosts your ability to hustle down 50/50 balls and play hard-nosed defense without getting tired', 'Badge Level': 'Bronze'}}",201,"6'7"""
https://www.2kratings.com/fred-vanvleet,2023-02-17,Toronto Raptors,Fred VanVleet,84,['United States'],2-Way Playshot,"['SG', 'PG']",89,23,7,Wichita State,71,79,80,90,98,98,83,83,42,75,95,94,82,86,25,35,30,32,28,85,98,89,86,83,92,75,27,83,63,56,83,79,74,80,31,52,"{'Mismatch Expert': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Helps smaller guards break down taller defenders when mismatched 1-on-1', 'Badge Level': 'Gold'}, 'Clutch Shooter': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Increases the ability to knock down shots in clutch moments', 'Badge Level': 'Silver'}, 'Comeback Kid': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to shoot perimeter jumpers when trailing in a game', 'Badge Level': 'Silver'}, 'Giant Slayer': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Heightens the effectiveness of layups over taller defenders', 'Badge Level': 'Silver'}, 'Middy Magician': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Improved ability to knock down mid-range jumpers off the bounce or out of the post', 'Badge Level': 'Silver'}, 'Unpluckable': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Reduces the chances of getting stripped by the defender', 'Badge Level': 'Silver'}, 'Agent 3': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit difficult 3PT shots off the dribble', 'Badge Level': 'Bronze'}, 'Bail Out': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the chances of successfully completing a pass from mid-air', 'Badge Level': 'Bronze'}, 'Floor General': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Teammates receive an offensive attribute bonus when player is in the game', 'Badge Level': 'Bronze'}, 'Hyperdrive': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the dribbling skills while on the move', 'Badge Level': 'Bronze'}, 'Needle Threader': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Increases the likelihood that tough passes can get by the defense', 'Badge Level': 'Bronze'}, 'Pick Dodger': {'Badge Category': 'DEF/REB Badge', 'Badge Description': ""Improves a player's ability to navigate through screens effectively on defense"", 'Badge Level': 'Bronze'}, 'Slithery': {'Badge Category': 'Finishing Badge', 'Badge Description': 'Makes it easier to gather through traffic, avoiding collisions and strips', 'Badge Level': 'Bronze'}, 'Space Creator': {'Badge Category': 'Shooting Badge', 'Badge Description': 'Ability to hit stepback jumpers and hop shots, and also will cause defenders to stumble more often', 'Badge Level': 'Bronze'}, 'Special Delivery': {'Badge Category': 'Playmaking Badge', 'Badge Description': 'Gives boost to passer and receiver’s takeover meter following a flashy pass if the shot goes in', 'Badge Level': 'Bronze'}}",183,"6'0"""
